FROM	TO	BAYES_FACTOR	POSTERIOR PROBABILITY
Oklahoma	Pennsylvania	0.9357663987749532	0.05132763026330408
Oklahoma	South_Carolina	1.3038762833498614	0.07010332185312743
Oklahoma	South_Dakota	0.7309921537763628	0.0405510498833463
Oklahoma	Virginia	1.0086484910717415	0.055104988334629484
Oklahoma	Wyoming	2.173830915873256	0.11165426063770692
Pennsylvania	South_Carolina	1.9929118332374771	0.10332185312743028
Pennsylvania	South_Dakota	1.2972122378774422	0.06977002555271636
Pennsylvania	Virginia	1.3551264416116315	0.07265859348961226
Pennsylvania	Wyoming	0.9592823053554425	0.05254971669814465
South_Carolina	South_Dakota	1.3216704482994157	0.07099211198755694
South_Carolina	Virginia	1.095141689518255	0.059548939006777026
South_Carolina	Wyoming	1.3216704482994157	0.07099211198755694
South_Dakota	Virginia	1.27724872298691	0.06877013665148317
South_Dakota	Wyoming	2.9275140871802705	0.1447616931452061
Virginia	Wyoming	0.8233064622602682	0.04543939562270859
Arkansas	Alabama	1.0108009044208999	0.05521608710143317
Illinois	Alabama	2.420402667976156	0.12276413731807577
Indiana	Alabama	1.8623603619739397	0.09721142095322742
Iowa	Alabama	0.7749336282352032	0.04288412398622375
Kansas	Alabama	1.119070809404296	0.060771025441617596
Michigan	Alabama	1.7545213495365073	0.09210087768025775
Minnesota	Alabama	0.6334171291482897	0.035329407843572934
Mississippi	Alabama	1.7428728256403911	0.09154538384623931
Missouri	Alabama	1.549285949198288	0.08221308743472948
