Time	Mean	Median	Upper	Lower
2011.1185321798066	13.455812633146833	12.582605880271442	24.935167129604327	6.773560316916534
2011.0054781722674	12.971845909669735	12.22690829175552	24.138197870836674	6.563092656050919
2010.8924241647283	12.575212579444432	11.807418763064117	22.9048789354383	6.197658961136118
2010.779370157189	12.693501414185246	12.010140932059064	22.645054301480634	6.72287596575752
2010.66631614965	13.436790605034789	12.725714513094813	23.778369694941485	7.1425688916725365
2010.5532621421107	15.088813498549966	14.233014960430536	27.020122912079962	8.17559340397961
2010.4402081345715	15.44925226878469	14.597828365129656	27.592396520812475	8.395682545481515
2010.3271541270324	15.306929157625058	14.449924090647666	28.087212080260056	8.134787703551881
2010.2141001194932	15.318573806431614	14.364158289982129	27.96504178920918	8.05896203931554
2010.101046111954	15.468742701402885	14.542063737066968	28.040047815960058	8.255292051533962
