Time	Mean	Median	Upper	Lower
2017.3917808219178	2.9099687047159297	2.828036118614108	5.564266661012016	1.0286465723981824
2017.308926986753	2.8992860729264844	2.8223865423075276	5.496831078002283	1.034728228673962
2017.2260731515883	2.888603441137027	2.8163684435819873	5.415647165202856	1.0359524750795743
2017.1432193164235	2.877920809347577	2.812330760186689	5.318642481582102	1.0525481292672734
2017.0603654812587	2.8672381775581135	2.80740650496553	5.2308109304752515	1.0537506630397153
2016.977511646094	2.856555545768656	2.8017138926590515	5.137504940543639	1.0654858236276088
2016.8946578109292	2.8458729139792185	2.797565023591564	5.082802378980392	1.0690142394985318
2016.8118039757644	2.8351902821897417	2.791718910316353	5.0096293895062	1.0743322880101116
2016.7289501405996	2.824507650400302	2.7834374672622992	4.953750596731822	1.0784717610355747
2016.6460963054349	2.8138250186108293	2.78201341780671	4.9038553339817845	1.083184877456721
2016.56324247027	2.8031423868213894	2.7781071549673686	4.868851232159602	1.0777331127093732
2016.4803886351053	2.7924597550319086	2.7750120945317795	4.822176520315884	1.0764189270578095
2016.3975347999406	2.781777123242463	2.7699697279070787	4.765163855671773	1.0742452464388252
2016.3146809647758	2.771094491453001	2.7634518608063625	4.692948425021176	1.0751680895772069
2016.231827129611	2.7604118596635607	2.7599540078461393	4.65534649590269	1.0726565522806295
2016.1489732944463	2.7497292278741017	2.754477085021327	4.613534569714897	1.0674478054783214
2016.0661194592815	2.7390379929891497	2.7452857727767563	4.548234674232229	1.0568701190454162
2015.9832656241167	2.728337082179321	2.7418936138578314	4.499402985612589	1.0484759849716403
2015.900411788952	2.7176660949513156	2.738972067465495	4.440491093875298	1.0339573398200184
2015.8175579537872	2.7069745227395052	2.733924982365644	4.415816562765299	1.0221497690175658
2015.7347041186224	2.6962649537548	2.724559966749853	4.3878071641944345	1.0077133445317557
2015.6518502834576	2.685585952996372	2.7204313840683265	4.364795925309125	0.9999134389910966
2015.5689964482929	2.67494144529083	2.7146636040261116	4.317743618322405	0.9880231433259816
2015.486142613128	2.6643237324426456	2.7097314433176076	4.28888264197146	0.9667668529875773
2015.4032887779633	2.6536765031903173	2.702322781364539	4.267482543412179	0.9551287493580125
2015.3204349427986	2.64299432350558	2.6944369653406195	4.236412185950853	0.9306110959584095
2015.2375811076338	2.6317204228430695	2.689184238610786	4.2131517063657595	0.9131645727963854
2015.154727272469	2.620783924953535	2.6829183875345772	4.210342324068792	0.8949122347465792
2015.0718734373042	2.6105189496616443	2.675349359898469	4.203504439877438	0.8779460405487736
2014.9890196021395	2.5998429992650918	2.6700059503031186	4.191128649170357	0.8582901231886914
2014.9061657669747	2.5897207608275576	2.6660064563758232	4.174453722663441	0.8405344242421224
2014.82331193181	2.582205439489547	2.6657601364400394	4.173924403482304	0.8362851439913435
2014.7404580966452	2.5776061066882994	2.6624668684826243	4.160347347217991	0.8447180486522559
2014.6576042614804	2.577104890144407	2.660106383259432	4.140539616769376	0.8661398079918771
2014.5747504263156	2.58499182788914	2.6654232629992953	4.097918735554472	0.9011973438102653
2014.4918965911509	2.5902851170942975	2.665377776229118	4.087972183657876	0.9325346042271004
2014.409042755986	2.5929136896133436	2.66068222262797	4.056719786195652	0.970230260167235
2014.3261889208213	2.5942006320339552	2.6643561760443775	4.041450511994489	0.9798575198574291
2014.2433350856566	2.5958778819892903	2.666627074191887	4.027283408744365	0.9925012292331471
2014.1604812504918	2.598778123662993	2.673664714857093	4.019508361817236	0.9978168170902366
2014.077627415327	2.602677876169897	2.6783231736221866	4.024904505679866	0.9956065051169908
2013.9947735801622	2.6088159064129415	2.6819984020434307	4.025203156504753	0.9950966017624723
2013.9119197449975	2.6198586518152234	2.690250793902917	4.04977565393002	1.0053952605035505
2013.8290659098327	2.6372371927231297	2.6977262650841705	4.064838328866806	1.0590339277762606
2013.746212074668	2.665491607105666	2.717394908461826	4.084642828505492	1.1299216413111257
2013.6633582395032	2.7104516228366293	2.7390043677082327	4.0880418957260565	1.2985907804371202
2013.5805044043384	2.763596176907776	2.7720306755612496	4.084672736843355	1.412464842110386
2013.4976505691736	2.8042032787110416	2.8055472912209036	4.134536005227816	1.4876247653305894
2013.4147967340089	2.8277430168353206	2.8254269130900456	4.162434347730016	1.5400093309992262
2013.331942898844	2.843661441673941	2.8396112083913456	4.189749938276916	1.549683398206948
2013.2490890636793	2.858672874072189	2.852271415448406	4.21047654928171	1.5571649441777597
2013.1662352285146	2.8834048364783427	2.8707923398420987	4.2287229530940325	1.6058980922524164
2013.0833813933498	2.9195465632244657	2.9015818139672906	4.261796629523931	1.6951621469371634
2013.000527558185	2.961955090901566	2.932578869915901	4.311964367503998	1.7938495919499957
2012.9176737230202	2.995329301769278	2.9559701072860847	4.3734955297376565	1.85640139906482
2012.8348198878555	3.0201975069324294	2.9765957286756297	4.40184337930275	1.9008590826395537
2012.7519660526907	3.0443883196267603	2.9966889457797152	4.446114623489025	1.947018546469903
2012.669112217526	3.080933568644867	3.02006955505473	4.492792037642491	2.030806073260528
2012.5862583823612	3.1128085695144945	3.046100842548763	4.534094568538572	2.0758202985379763
2012.5034045471964	3.147352843012756	3.0728884888317016	4.6390561975753295	2.14304449093149
2012.4205507120316	3.168942380090128	3.0952938658963776	4.662352376681193	2.175456451723651
2012.3376968768669	3.2055766198146753	3.116172096056776	4.752712250666766	2.2236818994662113
2012.254843041702	3.2324462100433298	3.139831531550924	4.793380228065743	2.242962391200081
2012.1719892065373	3.2267661980338445	3.1474692769283044	4.753752245941563	2.228040052943131
2012.0891353713725	3.22514987830368	3.145330118473015	4.700784692135085	2.256381286668369
2012.0062815362078	3.2895188942640337	3.1895529804225524	4.894399155789525	2.311923660918934
2011.923427701043	3.3683787004513968	3.240486277775987	5.2191555894515025	2.3484452310715693
2011.8405738658782	3.42057707107496	3.269021248735552	5.4528804722055515	2.3576744482125775
2011.7577200307135	3.442224163421243	3.281480168610999	5.5338736564755395	2.3673699793006575
2011.6748661955487	3.4113041022990744	3.2714397831990407	5.361379187867794	2.358146838933142
2011.592012360384	3.351793929620178	3.2301616114748373	5.180361253682207	2.322799982306657
2011.5091585252192	3.2909747277549073	3.1975177432406947	4.963243629249147	2.2767919324390786
2011.4263046900544	3.2425070431020173	3.163048246613782	4.87883939084844	2.19579274114741
2011.3434508548896	3.211830116768298	3.1354247320137905	4.731418378862303	2.1682685496825087
2011.2605970197249	3.1949375321884586	3.123524393944878	4.755627500993057	2.1183872851418495
2011.17774318456	3.1986714130908256	3.1219705801195436	4.767729034280332	2.121950035056448
2011.0948893493953	3.202944207538733	3.1230586262988247	4.83892649115357	2.1120582962925374
2011.0120355142305	3.186968086861031	3.1109139877825265	4.829276823482437	2.0534201691469405
2010.9291816790658	3.167899909683299	3.09909621633183	4.732411628692524	1.978863160774169
2010.846327843901	3.1594105996698367	3.092963970327571	4.79795905312951	1.9454063597176108
